,Image,Saccade Duration,Number of Fixations
0,2-Slide3.PNG,200.25,8
1,2-Slide4.PNG,102.375,8
2,2-Slide5.PNG,132.11111111111111,9
3,2-Slide7.PNG,218.8,5
4,2-Slide8.PNG,62.375,16
5,2-Slide9.PNG,95.2,10
6,2-Slide10.PNG,1077.0,1
7,2-Slide17.PNG,5536.0,3
8,2-Slide18.PNG,50.6,5
9,2-Slide20.PNG,,0
10,2-Slide21.PNG,,0
11,2-Slide26.PNG,1849.3333333333333,3
12,2-Slide27.PNG,70.66666666666667,6
13,2-Slide28.PNG,85.22222222222223,18
14,2-Slide29.PNG,106.9090909090909,11
15,2-Slide30.PNG,214.33333333333334,3
16,2-Slide31.PNG,263.6666666666667,9
