,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,208.85714285714286,7
1,3-Slide3.PNG,91.28571428571429,7
2,3-Slide4.PNG,85.92857142857143,14
3,3-Slide5.PNG,120.0909090909091,11
4,3-Slide6.PNG,131.0,3
5,3-Slide7.PNG,124.22222222222223,9
6,3-Slide8.PNG,85.25,16
7,3-Slide9.PNG,163.5,8
8,3-Slide10.PNG,105.18181818181819,11
9,3-Slide11.PNG,171.625,8
10,3-Slide12.PNG,97.53846153846153,13
11,3-Slide13.PNG,130.75,8
12,3-Slide14.PNG,115.72727272727273,11
13,3-Slide15.PNG,31.833333333333332,6
14,3-Slide16.PNG,191.0,2
15,3-Slide17.PNG,200.0,9
16,3-Slide18.PNG,260.0,6
17,3-Slide19.PNG,90.81818181818181,11
18,3-Slide20.PNG,71.0,10
19,3-Slide21.PNG,116.7,10
20,3-Slide22.PNG,225.0,7
21,3-Slide23.PNG,144.0,9
22,3-Slide24.PNG,167.7,10
23,3-Slide25.PNG,167.1818181818182,11
24,3-Slide26.PNG,376.2,5
25,3-Slide27.PNG,101.7,10
26,3-Slide28.PNG,176.71428571428572,7
27,3-Slide29.PNG,68.42857142857143,14
28,3-Slide30.PNG,155.625,8
29,3-Slide31.PNG,94.73333333333333,15
30,3-Slide32.PNG,62.54545454545455,11
31,3-Slide33.PNG,164.875,8
32,3-Slide34.PNG,197.0,9
33,3-Slide35.PNG,161.5,4
34,3-Slide36.PNG,266.2857142857143,7
35,3-Slide37.PNG,463.5,2
36,3-Slide38.PNG,92.36363636363636,11
37,3-Slide39.PNG,277.2,5
38,3-Slide40.PNG,103.42857142857143,7
39,3-Slide41.PNG,649.3333333333334,3
40,3-Slide42.PNG,460.25,4
41,3-Slide43.PNG,350.0,5
42,3-Slide44.PNG,123.27272727272727,11
43,3-Slide45.PNG,256.2,5
44,3-Slide46.PNG,141.3,10
45,3-Slide47.PNG,72.21428571428571,14
46,3-Slide48.PNG,116.27272727272727,11
47,3-Slide49.PNG,130.08333333333334,12
48,3-Slide50.PNG,141.88888888888889,9
49,3-Slide51.PNG,149.66666666666666,9
50,3-Slide52.PNG,279.77777777777777,9
51,3-Slide53.PNG,103.45454545454545,11
52,3-Slide54.PNG,89.55555555555556,9
53,3-Slide55.PNG,96.63636363636364,11
54,3-Slide56.PNG,105.72727272727273,11
55,3-Slide57.PNG,92.07142857142857,14
56,3-Slide58.PNG,95.83333333333333,12
57,3-Slide59.PNG,86.2,5
58,3-Slide60.PNG,81.92307692307692,13
59,3-Slide61.PNG,147.875,8
