,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,57.833333333333336,6
1,3-Slide3.PNG,44.857142857142854,7
2,3-Slide4.PNG,91.25,4
3,3-Slide5.PNG,42.0,6
4,3-Slide6.PNG,37.5,6
5,3-Slide7.PNG,,0
6,3-Slide8.PNG,55.0,1
7,3-Slide9.PNG,,0
8,3-Slide10.PNG,49.5,12
9,3-Slide11.PNG,38.5,2
10,3-Slide12.PNG,60.57142857142857,7
11,3-Slide13.PNG,47.666666666666664,3
12,3-Slide14.PNG,29.0,7
13,3-Slide15.PNG,157.0,3
14,3-Slide16.PNG,22.8,5
15,3-Slide17.PNG,120.5,4
16,3-Slide18.PNG,74.33333333333333,6
17,3-Slide19.PNG,28.2,5
18,3-Slide20.PNG,57.833333333333336,6
19,3-Slide21.PNG,90.33333333333333,3
20,3-Slide22.PNG,62.44444444444444,9
21,3-Slide23.PNG,44.0,4
22,3-Slide24.PNG,46.5,2
23,3-Slide25.PNG,29.333333333333332,3
24,3-Slide26.PNG,39.75,4
25,3-Slide27.PNG,42.8,5
26,3-Slide28.PNG,82.66666666666667,6
27,3-Slide29.PNG,,0
28,3-Slide30.PNG,110.5,2
29,3-Slide31.PNG,43.75,4
30,3-Slide32.PNG,58.666666666666664,6
31,3-Slide33.PNG,56.666666666666664,6
32,3-Slide34.PNG,66.14285714285714,7
33,3-Slide35.PNG,60.5,4
34,3-Slide36.PNG,67.0,6
35,3-Slide37.PNG,30.0,2
36,3-Slide38.PNG,41.6,5
37,3-Slide39.PNG,99.33333333333333,3
38,3-Slide40.PNG,55.833333333333336,6
39,3-Slide41.PNG,80.6,5
40,3-Slide42.PNG,42.75,4
41,3-Slide43.PNG,46.0,5
42,3-Slide44.PNG,66.5,2
43,3-Slide45.PNG,52.5,4
44,3-Slide46.PNG,69.66666666666667,3
45,3-Slide47.PNG,20.0,3
46,3-Slide48.PNG,49.4,5
47,3-Slide49.PNG,27.0,2
48,3-Slide50.PNG,35.0,3
49,3-Slide51.PNG,43.666666666666664,3
50,3-Slide52.PNG,32.666666666666664,3
51,3-Slide53.PNG,32.666666666666664,3
52,3-Slide54.PNG,49.5,2
53,3-Slide55.PNG,37.0,4
54,3-Slide56.PNG,73.0,4
55,3-Slide57.PNG,,0
56,3-Slide58.PNG,35.75,4
57,3-Slide59.PNG,40.333333333333336,3
58,3-Slide60.PNG,48.4,5
59,3-Slide61.PNG,83.0,1
