,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,94.0,3
1,2-Slide3.PNG,,0
2,2-Slide4.PNG,105.85714285714286,7
3,2-Slide5.PNG,73.66666666666667,3
4,2-Slide6.PNG,19.833333333333332,6
5,2-Slide7.PNG,55.142857142857146,7
6,2-Slide8.PNG,28.0,6
7,2-Slide9.PNG,100.875,8
8,2-Slide10.PNG,55.125,8
9,2-Slide11.PNG,46.857142857142854,7
10,2-Slide12.PNG,73.0,4
11,2-Slide13.PNG,157.75,4
12,2-Slide14.PNG,44.857142857142854,7
13,2-Slide15.PNG,64.75,4
14,2-Slide16.PNG,61.5,6
15,2-Slide17.PNG,43.0,5
16,2-Slide18.PNG,29.833333333333332,6
17,2-Slide19.PNG,53.625,8
18,2-Slide20.PNG,26.0,5
19,2-Slide21.PNG,58.2,5
20,2-Slide22.PNG,69.42857142857143,7
21,2-Slide23.PNG,66.0,1
22,2-Slide24.PNG,16.0,1
23,2-Slide25.PNG,,0
24,2-Slide26.PNG,16.0,1
25,2-Slide27.PNG,23.666666666666668,3
26,2-Slide28.PNG,72.0,1
27,2-Slide29.PNG,55.0,1
28,2-Slide30.PNG,63.5,2
29,2-Slide31.PNG,16.0,1
