,Image,Saccade Duration,Number of Fixations
0,1-Slide2.PNG,23.0,2
1,1-Slide3.PNG,37.285714285714285,7
2,1-Slide4.PNG,34.2,5
3,1-Slide5.PNG,49.0,2
4,1-Slide6.PNG,59.6,10
5,1-Slide7.PNG,49.0,8
6,1-Slide8.PNG,94.6,10
7,1-Slide9.PNG,53.166666666666664,6
8,1-Slide10.PNG,43.25,4
9,1-Slide11.PNG,23.0,1
10,1-Slide12.PNG,20.0,2
11,1-Slide13.PNG,28.5,2
12,1-Slide14.PNG,24.5,2
13,1-Slide15.PNG,47.333333333333336,3
14,1-Slide16.PNG,53.5,2
15,1-Slide17.PNG,45.42857142857143,7
16,1-Slide18.PNG,51.0,1
17,1-Slide19.PNG,28.5,2
18,1-Slide20.PNG,64.2,5
19,1-Slide21.PNG,18.0,1
20,1-Slide22.PNG,50.833333333333336,6
21,1-Slide23.PNG,92.25,4
22,1-Slide24.PNG,21.0,1
23,1-Slide25.PNG,20.0,4
24,1-Slide26.PNG,41.875,8
25,1-Slide27.PNG,43.0,5
26,1-Slide28.PNG,30.0,4
27,1-Slide29.PNG,43.25,8
28,1-Slide30.PNG,31.5,10
29,1-Slide31.PNG,61.57142857142857,7
30,1-Slide32.PNG,72.25,8
31,1-Slide33.PNG,49.142857142857146,7
32,1-Slide34.PNG,88.0,5
33,1-Slide35.PNG,67.29411764705883,17
34,1-Slide36.PNG,68.6,5
35,1-Slide37.PNG,58.5,8
36,1-Slide38.PNG,39.333333333333336,6
37,1-Slide39.PNG,47.5,4
38,1-Slide40.PNG,25.5,4
