,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,121.18181818181819,11
1,3-Slide3.PNG,90.22222222222223,9
2,3-Slide4.PNG,164.0,6
3,3-Slide5.PNG,83.71428571428571,14
4,3-Slide6.PNG,113.75,8
5,3-Slide7.PNG,94.625,8
6,3-Slide8.PNG,59.0,8
7,3-Slide9.PNG,54.833333333333336,6
8,3-Slide10.PNG,51.8,15
9,3-Slide11.PNG,28.0,6
10,3-Slide12.PNG,105.54545454545455,11
11,3-Slide13.PNG,83.66666666666667,12
12,3-Slide14.PNG,62.54545454545455,11
13,3-Slide15.PNG,141.84,25
14,3-Slide16.PNG,75.78571428571429,42
15,3-Slide17.PNG,94.32142857142857,28
16,3-Slide18.PNG,46.5,8
17,3-Slide19.PNG,55.416666666666664,12
18,3-Slide20.PNG,54.9,10
19,3-Slide21.PNG,87.44444444444444,9
20,3-Slide22.PNG,224.0,7
21,3-Slide23.PNG,86.5,20
22,3-Slide24.PNG,22.0,5
23,3-Slide25.PNG,41.666666666666664,12
24,3-Slide26.PNG,66.33333333333333,9
25,3-Slide27.PNG,67.38461538461539,13
26,3-Slide28.PNG,153.33333333333334,6
27,3-Slide29.PNG,166.85714285714286,7
28,3-Slide30.PNG,228.0,5
29,3-Slide31.PNG,56.54545454545455,11
30,3-Slide32.PNG,98.77777777777777,9
31,3-Slide33.PNG,189.875,8
32,3-Slide34.PNG,88.75,8
33,3-Slide35.PNG,120.75,8
34,3-Slide36.PNG,160.625,8
35,3-Slide37.PNG,86.66666666666667,12
36,3-Slide38.PNG,49.2,5
37,3-Slide39.PNG,112.125,8
38,3-Slide40.PNG,64.375,8
39,3-Slide41.PNG,69.5,12
40,3-Slide42.PNG,31.142857142857142,14
41,3-Slide43.PNG,107.22222222222223,9
42,3-Slide44.PNG,40.15384615384615,13
43,3-Slide45.PNG,83.75,12
44,3-Slide46.PNG,104.14285714285714,14
45,3-Slide47.PNG,74.33333333333333,12
46,3-Slide48.PNG,171.6,5
47,3-Slide49.PNG,38.07142857142857,14
48,3-Slide50.PNG,168.0,6
49,3-Slide51.PNG,158.14285714285714,7
50,3-Slide52.PNG,61.18181818181818,11
51,3-Slide53.PNG,59.666666666666664,12
52,3-Slide54.PNG,92.28571428571429,7
53,3-Slide55.PNG,106.4,10
54,3-Slide56.PNG,161.5,6
55,3-Slide57.PNG,41.625,8
56,3-Slide58.PNG,152.66666666666666,6
57,3-Slide59.PNG,70.16666666666667,6
58,3-Slide60.PNG,65.14285714285714,7
59,3-Slide61.PNG,56.833333333333336,12
