,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,123.0,4
1,3-Slide3.PNG,42.75,4
2,3-Slide4.PNG,130.0,2
3,3-Slide5.PNG,41.5,2
4,3-Slide6.PNG,97.66666666666667,6
5,3-Slide7.PNG,98.25,4
6,3-Slide8.PNG,99.66666666666667,3
7,3-Slide9.PNG,104.0,5
8,3-Slide10.PNG,39.75,4
9,3-Slide11.PNG,86.0,4
10,3-Slide12.PNG,41.0,2
11,3-Slide13.PNG,,0
12,3-Slide14.PNG,73.25,4
13,3-Slide15.PNG,61.6,5
14,3-Slide16.PNG,24.5,2
15,3-Slide17.PNG,133.0,2
16,3-Slide18.PNG,53.75,4
17,3-Slide19.PNG,68.0,3
18,3-Slide20.PNG,18.0,3
19,3-Slide21.PNG,85.5,4
20,3-Slide22.PNG,53.0,3
21,3-Slide23.PNG,22.0,2
22,3-Slide24.PNG,170.25,4
23,3-Slide25.PNG,38.333333333333336,3
24,3-Slide26.PNG,27.333333333333332,3
25,3-Slide27.PNG,44.0,2
26,3-Slide28.PNG,138.5,4
27,3-Slide29.PNG,73.5,6
28,3-Slide30.PNG,35.5,2
29,3-Slide31.PNG,70.16666666666667,6
30,3-Slide32.PNG,131.75,4
31,3-Slide33.PNG,133.0,3
32,3-Slide34.PNG,116.0,2
33,3-Slide35.PNG,18.0,3
34,3-Slide36.PNG,31.8,5
35,3-Slide37.PNG,34.25,4
36,3-Slide38.PNG,16.5,2
37,3-Slide39.PNG,52.0,2
38,3-Slide40.PNG,42.75,4
39,3-Slide41.PNG,119.4,5
40,3-Slide42.PNG,22.0,1
41,3-Slide43.PNG,,0
42,3-Slide44.PNG,,0
43,3-Slide45.PNG,33.0,1
44,3-Slide46.PNG,27.0,1
45,3-Slide47.PNG,,0
46,3-Slide48.PNG,19.0,2
47,3-Slide49.PNG,,0
48,3-Slide50.PNG,33.0,1
49,3-Slide51.PNG,22.0,1
50,3-Slide52.PNG,27.0,1
51,3-Slide53.PNG,100.66666666666667,6
52,3-Slide54.PNG,92.0,3
53,3-Slide55.PNG,,0
54,3-Slide56.PNG,201.0,4
55,3-Slide57.PNG,70.0,3
56,3-Slide58.PNG,29.833333333333332,6
57,3-Slide59.PNG,66.0,2
58,3-Slide60.PNG,78.2,5
59,3-Slide61.PNG,24.5,4
