,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,86.33333333333333,3
1,2-Slide3.PNG,,0
2,2-Slide4.PNG,183.0,1
3,2-Slide5.PNG,,0
4,2-Slide6.PNG,28.5,2
5,2-Slide7.PNG,77.0,1
6,2-Slide8.PNG,59.0,6
7,2-Slide9.PNG,99.0,1
8,2-Slide10.PNG,36.666666666666664,3
9,2-Slide11.PNG,33.0,5
10,2-Slide12.PNG,94.0,4
11,2-Slide13.PNG,54.0,5
12,2-Slide14.PNG,49.666666666666664,3
13,2-Slide15.PNG,114.25,4
14,2-Slide16.PNG,254.5,2
15,2-Slide17.PNG,69.66666666666667,3
16,2-Slide18.PNG,28.166666666666668,6
17,2-Slide19.PNG,58.0,2
18,2-Slide20.PNG,162.66666666666666,3
19,2-Slide21.PNG,86.66666666666667,3
20,2-Slide22.PNG,82.8,5
21,2-Slide23.PNG,100.6,5
22,2-Slide24.PNG,105.33333333333333,3
23,2-Slide25.PNG,57.25,8
24,2-Slide26.PNG,99.4,5
25,2-Slide27.PNG,46.0,3
26,2-Slide28.PNG,52.5,4
27,2-Slide29.PNG,44.0,1
28,2-Slide30.PNG,,0
29,2-Slide31.PNG,,0
