,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,154.5,10
1,3-Slide3.PNG,84.58333333333333,12
2,3-Slide4.PNG,85.9090909090909,11
3,3-Slide5.PNG,155.11111111111111,9
4,3-Slide6.PNG,109.23076923076923,13
5,3-Slide7.PNG,80.06666666666666,15
6,3-Slide8.PNG,86.25,12
7,3-Slide9.PNG,174.5,8
8,3-Slide10.PNG,126.77777777777777,9
9,3-Slide11.PNG,96.0,12
10,3-Slide12.PNG,103.07142857142857,14
11,3-Slide13.PNG,83.57142857142857,7
12,3-Slide14.PNG,121.0,10
13,3-Slide15.PNG,73.1,10
14,3-Slide16.PNG,109.0,7
15,3-Slide17.PNG,72.06666666666666,15
16,3-Slide18.PNG,57.416666666666664,12
17,3-Slide19.PNG,86.0,7
18,3-Slide20.PNG,156.25,8
19,3-Slide21.PNG,79.75,12
20,3-Slide22.PNG,80.88235294117646,17
21,3-Slide23.PNG,100.33333333333333,12
22,3-Slide24.PNG,81.27272727272727,11
23,3-Slide25.PNG,77.3,10
24,3-Slide26.PNG,78.0,10
25,3-Slide27.PNG,97.125,8
26,3-Slide28.PNG,65.9090909090909,11
27,3-Slide29.PNG,185.42857142857142,7
28,3-Slide30.PNG,109.3,10
29,3-Slide31.PNG,61.833333333333336,18
30,3-Slide32.PNG,94.57142857142857,14
31,3-Slide33.PNG,68.6,15
32,3-Slide34.PNG,112.5,14
33,3-Slide35.PNG,70.18181818181819,11
34,3-Slide36.PNG,75.6470588235294,17
35,3-Slide37.PNG,85.66666666666667,9
36,3-Slide38.PNG,123.38461538461539,13
37,3-Slide39.PNG,177.0,6
38,3-Slide40.PNG,151.4,10
39,3-Slide41.PNG,49.1,10
40,3-Slide42.PNG,128.0,12
41,3-Slide43.PNG,62.81818181818182,11
42,3-Slide44.PNG,86.5,14
43,3-Slide45.PNG,82.75,12
44,3-Slide46.PNG,56.84615384615385,13
45,3-Slide47.PNG,48.416666666666664,12
46,3-Slide48.PNG,137.36363636363637,11
47,3-Slide49.PNG,181.55555555555554,9
48,3-Slide50.PNG,62.529411764705884,17
49,3-Slide51.PNG,85.7,10
50,3-Slide52.PNG,81.2,10
51,3-Slide53.PNG,103.0,10
52,3-Slide54.PNG,173.66666666666666,6
53,3-Slide55.PNG,70.8,10
54,3-Slide56.PNG,134.45454545454547,11
55,3-Slide57.PNG,59.46153846153846,13
56,3-Slide58.PNG,106.125,8
57,3-Slide59.PNG,104.7,20
58,3-Slide60.PNG,87.125,16
59,3-Slide61.PNG,111.9090909090909,11
