,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,,0
1,3-Slide3.PNG,27.0,1
2,3-Slide4.PNG,38.0,1
3,3-Slide5.PNG,20.0,3
4,3-Slide6.PNG,52.25,4
5,3-Slide7.PNG,174.5,2
6,3-Slide8.PNG,22.0,1
7,3-Slide9.PNG,46.5,2
8,3-Slide10.PNG,131.0,3
9,3-Slide11.PNG,63.5,2
10,3-Slide12.PNG,52.0,2
11,3-Slide13.PNG,,0
12,3-Slide14.PNG,85.5,2
13,3-Slide15.PNG,183.0,1
14,3-Slide16.PNG,21.5,2
15,3-Slide17.PNG,61.0,1
16,3-Slide18.PNG,,0
17,3-Slide19.PNG,49.0,1
18,3-Slide20.PNG,,0
19,3-Slide21.PNG,27.0,1
20,3-Slide22.PNG,16.0,2
21,3-Slide23.PNG,,0
22,3-Slide24.PNG,55.0,2
23,3-Slide25.PNG,,0
24,3-Slide26.PNG,16.0,1
25,3-Slide27.PNG,,0
26,3-Slide28.PNG,,0
27,3-Slide29.PNG,,0
28,3-Slide30.PNG,,0
29,3-Slide31.PNG,,0
30,3-Slide32.PNG,,0
31,3-Slide33.PNG,16.0,1
32,3-Slide34.PNG,16.0,1
33,3-Slide35.PNG,61.0,1
34,3-Slide36.PNG,,0
35,3-Slide37.PNG,,0
36,3-Slide38.PNG,300.0,1
37,3-Slide39.PNG,66.0,1
38,3-Slide40.PNG,16.0,1
39,3-Slide41.PNG,101.0,4
40,3-Slide42.PNG,53.0,3
41,3-Slide43.PNG,38.0,1
42,3-Slide44.PNG,50.75,4
43,3-Slide45.PNG,22.0,3
44,3-Slide46.PNG,127.0,1
45,3-Slide47.PNG,38.0,1
46,3-Slide48.PNG,74.5,2
47,3-Slide49.PNG,132.5,2
48,3-Slide50.PNG,35.5,4
49,3-Slide51.PNG,22.0,1
50,3-Slide52.PNG,33.0,5
51,3-Slide53.PNG,140.33333333333334,3
52,3-Slide54.PNG,88.33333333333333,3
53,3-Slide55.PNG,166.0,1
54,3-Slide56.PNG,51.333333333333336,3
55,3-Slide57.PNG,22.0,2
56,3-Slide58.PNG,44.0,2
57,3-Slide59.PNG,160.5,2
58,3-Slide60.PNG,46.0,3
59,3-Slide61.PNG,,0
