,Image,Saccade Duration,Number of Fixations
0,1-Slide2.PNG,103.75,4
1,1-Slide3.PNG,75.33333333333333,6
2,1-Slide4.PNG,211.0,1
3,1-Slide5.PNG,,0
4,1-Slide6.PNG,47.0,2
5,1-Slide7.PNG,178.0,1
6,1-Slide8.PNG,136.33333333333334,3
7,1-Slide9.PNG,67.2,5
8,1-Slide10.PNG,63.72727272727273,11
9,1-Slide11.PNG,45.5,4
10,1-Slide12.PNG,96.66666666666667,6
11,1-Slide13.PNG,105.25,4
12,1-Slide14.PNG,81.375,8
13,1-Slide15.PNG,66.11111111111111,9
14,1-Slide16.PNG,31.0,6
15,1-Slide17.PNG,50.42857142857143,7
16,1-Slide18.PNG,52.44444444444444,9
17,1-Slide19.PNG,42.785714285714285,14
18,1-Slide20.PNG,50.6,20
19,1-Slide21.PNG,48.125,8
20,1-Slide22.PNG,44.0,7
21,1-Slide23.PNG,56.666666666666664,3
22,1-Slide24.PNG,32.6,5
23,1-Slide25.PNG,57.125,8
24,1-Slide26.PNG,67.2,5
25,1-Slide27.PNG,191.0,2
26,1-Slide28.PNG,75.75,4
27,1-Slide29.PNG,114.66666666666667,6
28,1-Slide30.PNG,60.5,4
29,1-Slide31.PNG,31.5,8
30,1-Slide32.PNG,81.25,4
31,1-Slide33.PNG,24.5,2
32,1-Slide34.PNG,85.5,2
33,1-Slide35.PNG,77.0,1
34,1-Slide36.PNG,16.0,1
35,1-Slide37.PNG,24.5,2
36,1-Slide38.PNG,25.333333333333332,3
37,1-Slide39.PNG,116.0,1
38,1-Slide40.PNG,,0
