,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,60.666666666666664,6
1,3-Slide3.PNG,149.6,5
2,3-Slide4.PNG,46.75,4
3,3-Slide5.PNG,42.75,4
4,3-Slide6.PNG,57.5,2
5,3-Slide7.PNG,169.0,4
6,3-Slide8.PNG,55.0,2
7,3-Slide9.PNG,97.66666666666667,3
8,3-Slide10.PNG,54.166666666666664,6
9,3-Slide11.PNG,85.2,5
10,3-Slide12.PNG,61.0,1
11,3-Slide13.PNG,88.6,5
12,3-Slide14.PNG,47.0,2
13,3-Slide15.PNG,40.0,4
14,3-Slide16.PNG,45.25,4
15,3-Slide17.PNG,55.0,3
16,3-Slide18.PNG,28.75,4
17,3-Slide19.PNG,83.0,3
18,3-Slide20.PNG,,0
19,3-Slide21.PNG,19.666666666666668,3
20,3-Slide22.PNG,,0
21,3-Slide23.PNG,48.25,4
22,3-Slide24.PNG,35.5,2
23,3-Slide25.PNG,50.6,5
24,3-Slide26.PNG,78.75,4
25,3-Slide27.PNG,74.5,6
26,3-Slide28.PNG,63.5,2
27,3-Slide29.PNG,88.4,5
28,3-Slide30.PNG,175.33333333333334,3
29,3-Slide31.PNG,94.0,2
30,3-Slide32.PNG,266.0,1
31,3-Slide33.PNG,37.2,5
32,3-Slide34.PNG,69.0,6
33,3-Slide35.PNG,122.0,1
34,3-Slide36.PNG,123.25,4
35,3-Slide37.PNG,66.0,2
36,3-Slide38.PNG,,0
37,3-Slide39.PNG,59.6,5
38,3-Slide40.PNG,64.57142857142857,7
39,3-Slide41.PNG,101.33333333333333,3
40,3-Slide42.PNG,38.25,4
41,3-Slide43.PNG,102.25,4
42,3-Slide44.PNG,77.66666666666667,3
43,3-Slide45.PNG,38.5,4
44,3-Slide46.PNG,53.0,3
45,3-Slide47.PNG,149.5,2
46,3-Slide48.PNG,51.333333333333336,3
47,3-Slide49.PNG,158.0,2
48,3-Slide50.PNG,,0
49,3-Slide51.PNG,96.2,5
50,3-Slide52.PNG,220.0,3
51,3-Slide53.PNG,45.0,5
52,3-Slide54.PNG,51.8,5
53,3-Slide55.PNG,87.5,2
54,3-Slide56.PNG,39.166666666666664,6
55,3-Slide57.PNG,58.2,5
56,3-Slide58.PNG,143.8,5
57,3-Slide59.PNG,123.0,4
58,3-Slide60.PNG,102.0,2
59,3-Slide61.PNG,39.142857142857146,7
