,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,75.44444444444444,9
1,2-Slide3.PNG,16.0,2
2,2-Slide4.PNG,60.5,2
3,2-Slide5.PNG,136.66666666666666,3
4,2-Slide6.PNG,122.0,3
5,2-Slide7.PNG,44.0,2
6,2-Slide8.PNG,68.0,3
7,2-Slide9.PNG,136.33333333333334,3
8,2-Slide10.PNG,1408.0,2
9,2-Slide12.PNG,92.33333333333333,3
10,2-Slide13.PNG,55.0,1
11,2-Slide14.PNG,116.0,1
12,2-Slide15.PNG,137.0,3
13,2-Slide16.PNG,118.75,4
14,2-Slide17.PNG,77.2,5
15,2-Slide18.PNG,299.3333333333333,3
16,2-Slide19.PNG,55.0,5
17,2-Slide20.PNG,25.0,5
18,2-Slide21.PNG,45.714285714285715,7
19,2-Slide22.PNG,81.66666666666667,9
20,2-Slide23.PNG,70.25,8
21,2-Slide24.PNG,44.0,1
22,2-Slide25.PNG,45.666666666666664,3
23,2-Slide26.PNG,56.0,7
24,2-Slide27.PNG,71.75,4
25,2-Slide28.PNG,122.66666666666667,6
26,2-Slide29.PNG,73.25,4
27,2-Slide30.PNG,160.75,4
28,2-Slide31.PNG,52.0,2
