,Image,Fixation Duration,Saccade Amplitude,Saccade Rate,Time Spent,Number of Fixations
0,4-Slide2.PNG,95.4,6.970369913704588,1.4191160609879305,4.227984000000004,5
1,4-Slide3.PNG,60.0,3.631747346927704,1.861652725645754,4.834414000000004,8
2,4-Slide4.PNG,54.714285714285715,4.134528553354833,1.7573152089700492,4.552398999999975,7
3,4-Slide5.PNG,57.0,8.772473954052227,0.44544967587967954,4.489845000000001,1
4,4-Slide6.PNG,90.0,5.461176767473523,1.4076242206380605,5.683334999999992,7
5,4-Slide7.PNG,38.25,8.000631361733987,1.953481739341081,4.095251999999979,8
6,4-Slide8.PNG,61.57142857142857,6.038775949209705,1.0303659138469847,5.823173999999999,7
7,4-Slide9.PNG,51.0,3.8577002105783533,2.504515283267817,2.7949520000000194,7
8,4-Slide10.PNG,48.90909090909091,6.869996414271491,3.0459349840101106,3.9396769999999997,11
9,4-Slide11.PNG,22.0,0.6966589671873039,6.665600170639348,0.15002400000000035,2
10,4-Slide12.PNG,24.0,0.3563103783300599,7.510947205552085,0.26627800000000024,2
11,4-Slide13.PNG,,27.997217541227897,4.016935399644845,0.24894600000000355,0
12,4-Slide14.PNG,33.0,0.9688707633649754,7.256762395457279,0.27560499999999954,2
13,4-Slide15.PNG,28.8,8.873745970498254,1.1003759250952099,5.452682000000001,5
14,4-Slide16.PNG,44.05882352941177,4.087048305053757,3.6757626135325654,4.896942999999999,17
15,4-Slide17.PNG,186.0,7.471748142762832,0.8062858041289898,3.720764999999999,3
16,4-Slide18.PNG,41.4,6.540315722930512,1.0156528352355152,4.922942000000003,5
17,4-Slide19.PNG,77.83333333333333,7.775422257235418,1.5990646842224165,4.3775590000000015,6
18,4-Slide20.PNG,55.166666666666664,5.5184836789346425,1.6550822729575856,4.229397000000004,6
19,4-Slide21.PNG,55.375,3.544490974902916,1.9167908321172338,4.695348000000005,8
20,4-Slide22.PNG,47.18181818181818,2.0982224133484793,3.3902499800822903,3.5395619999999908,11
21,4-Slide23.PNG,69.88235294117646,4.612643612668445,3.1298703173010383,5.751036999999997,17
22,4-Slide24.PNG,97.66666666666667,2.8967606140467717,3.0244908143693556,3.9676100000000005,12
23,4-Slide25.PNG,39.4,10.578054046089724,1.376221155436747,3.6331370000000023,5
24,4-Slide26.PNG,36.5,4.498493568944253,2.100750177888517,3.332143000000011,6
25,4-Slide27.PNG,52.42857142857143,6.1591326835066935,2.0708068011211958,3.380324999999997,7
26,4-Slide28.PNG,56.25,8.332700523268565,1.5022395387043064,3.3283639999999868,4
27,4-Slide29.PNG,85.0,6.323144291551389,2.159611874553904,2.778277000000002,5
28,4-Slide30.PNG,30.666666666666668,4.333090230780983,1.9924968262371938,3.5131800000000077,6
29,4-Slide31.PNG,55.0,13.854239541884262,0.6418062996497339,3.1162050000000017,1
30,4-Slide32.PNG,71.85714285714286,3.3889286208894838,2.1456510870941266,3.7284719999999942,7
31,4-Slide33.PNG,64.16666666666667,6.525546874128606,1.633940015260997,4.284123000000007,6
32,4-Slide34.PNG,,4.847464820149347,4.615590541731724,0.2166570000000065,0
33,4-Slide35.PNG,122.0,0.587814893600262,4.61556923815392,0.21665800000001037,1
34,4-Slide36.PNG,52.57142857142857,9.441354192582981,1.983118702048808,4.034050000000003,7
35,4-Slide37.PNG,42.166666666666664,3.509303332607278,2.0892067401390912,3.350554000000004,6
36,4-Slide38.PNG,87.0,7.896659260500092,1.1219861488565948,4.4563830000000015,4
37,4-Slide39.PNG,44.55555555555556,5.584513799552888,1.8874279264674858,4.768394,9
38,4-Slide40.PNG,53.166666666666664,8.035700829082627,2.0375250997623153,2.9447490000000105,6
39,4-Slide41.PNG,39.857142857142854,6.343667214050298,2.0545241355222874,3.407114999999991,7
