ImgName,SacNum,TimeSpent,SacRate,SacAmp
Slide38.png,15.0,4.356389000000025,3.4432186840982095,3.872243600142783
Slide5.png,17.0,6.112127000000008,2.781355819340792,3.3579147001669014
Slide28.png,12.0,5.295343000000008,2.2661421554751,4.580216295643029
Slide18.png,20.0,4.750895000000004,4.209733113444937,4.08906097196015
Slide19.png,26.0,4.217512999999999,6.164770565022563,1.554814682352524
Slide39.png,9.0,4.2897050000000165,2.098046369155913,8.662608781167805
Slide4.png,19.0,4.028527000000002,4.716364070539925,1.615709888811963
Slide29.png,14.0,3.9843620000000084,3.5137369546240955,3.213430728859284
Slide32.png,15.0,3.978515000000014,3.7702509604714187,4.454015060363244
Slide16.png,28.0,5.273133999999998,5.309935230168627,4.110634389614217
Slide22.png,16.0,3.5339840000000113,4.527468149261556,2.5662556674563826
Slide36.png,13.0,3.9395260000000127,3.299889377554548,5.077133602249136
Slide26.png,9.0,4.123035000000003,2.1828580160003477,4.304531305352658
Slide12.png,32.0,9.618382000000002,3.3269628925114425,2.900612761109352
Slide37.png,24.0,9.01269200000001,2.662911369877055,6.4311736074661825
Slide27.png,15.0,4.117391999999993,3.6430828058149496,3.0294657475299314
Slide13.png,16.0,3.85066,4.155131847527437,5.455035858877359
Slide33.png,18.0,4.956421000000002,3.631652759117918,2.3559862065709116
Slide17.png,23.0,4.339635000000002,5.29998490656472,3.1227450342621474
Slide23.png,26.0,7.862491000000009,3.306840033266807,2.6554701990212872
Slide34.png,13.0,3.3284189999999945,3.9057582594018427,4.242519690868941
Slide9.png,11.0,3.5228669999999984,3.122456794423407,4.3187300099052335
Slide24.png,15.0,4.222989000000001,3.5519865195007605,4.434002951957216
Slide10.png,24.0,5.228689999999999,4.590059842905203,3.8168536887185582
Slide41.png,13.0,3.5451389999999954,3.6669930290462567,2.2208064862167074
Slide30.png,24.0,4.761963000000003,5.039938361553835,2.6846421501120985
Slide14.png,22.0,3.528322,6.235258573338828,1.7864366672700405
Slide20.png,25.0,5.201002999999997,4.806765156643826,4.098449532994352
Slide31.png,14.0,3.472846000000005,4.031275789366986,4.237410884619299
Slide15.png,18.0,3.572854999999996,5.037987827661637,2.329297718269883
Slide21.png,22.0,6.712368000000002,3.2775318635688615,3.5208705076943327
Slide35.png,15.0,3.7729189999999946,3.97570157217794,3.9862377697495224
Slide8.png,10.0,4.20629800000001,2.377387431893788,6.180585832995918
Slide25.png,23.0,6.189969000000012,3.7156890446462585,4.863890569822273
Slide11.png,21.0,5.94552,3.532071206555524,5.162270508047311
Slide40.png,20.0,4.250815000000002,4.704980103815384,2.389877007706487
Slide3.png,31.0,5.462031000000002,5.675544499838977,2.5861597560703404
Slide7.png,28.0,7.340168999999994,3.8146260665115506,2.9358693811530676
Slide6.png,21.0,4.962010999999999,4.232155067773934,3.1741862490886965
Slide2.png,4.0,3.1450790000000053,1.2718281480369789,8.094598639102593
 Total ,741.0,194.01300000000015,3.8719082809625034,8.094598639102593
