ImgName,SacNum,TimeSpent,SacRate,SacAmp
Slide38.png,39.0,6.4956059999999995,6.004058743710749,2.0017890780931054
Slide5.png,31.0,5.610452000000019,5.525401518451614,1.4885662489556248
Slide28.png,26.0,5.409802000000011,4.806090869869165,2.700514186525974
Slide18.png,32.0,6.317388999999996,5.065383816003735,2.608238106057801
Slide19.png,44.0,6.186171999999998,7.11263766995163,2.402616915319696
Slide39.png,31.0,5.935059999999997,5.223199091500341,2.398093994120211
Slide4.png,45.0,6.810383999999991,6.6075569307105235,1.9464973105813694
Slide29.png,31.0,4.402676999999996,7.041170633230652,1.8205146428231738
Slide32.png,16.0,4.591948000000004,3.4843600145297784,3.72052547370619
Slide16.png,44.0,6.389148999999998,6.886676144193854,1.481465411081035
Slide22.png,19.0,3.7699879999999975,5.039803840224429,2.999360128395723
Slide36.png,23.0,4.7853230000000035,4.806363123241625,2.1225269568666074
Slide26.png,15.0,2.905305999999997,5.162967343198966,4.8919470956964455
Slide12.png,60.0,7.877423000000002,7.616704092188522,1.7649482138446004
Slide37.png,38.0,6.514283999999985,5.8333348684214705,2.5288091776604835
Slide27.png,27.0,4.409786999999997,6.122744703995911,2.628082157871599
Slide13.png,33.0,4.172677999999999,7.908590118863714,1.9745532259467307
Slide33.png,31.0,6.274576000000001,4.940572876956147,2.2386467086480053
Slide17.png,30.0,4.381622999999999,6.84677800897065,2.1950885679596426
Slide23.png,43.0,6.3063709999999995,6.8185014804869555,2.3139547082860403
Slide34.png,29.0,5.3505,5.420054200542006,1.8400633902122747
Slide9.png,7.0,3.973955000000016,1.7614693674185973,5.129680490055539
Slide24.png,25.0,4.51603300000001,5.535832001227614,2.2510667318841184
Slide10.png,30.0,4.836825999999999,6.202414558638249,3.168347831110054
Slide41.png,47.0,9.332915000000009,5.035940003739449,2.4039200766625495
Slide30.png,28.0,5.0629759999999955,5.53034420862355,1.9220048811472579
Slide14.png,37.0,6.766701000000001,5.46795255176784,3.4286114000670302
Slide20.png,29.0,4.8138830000000015,6.024242799419926,3.5585621310460294
Slide31.png,24.0,5.062728000000003,4.74052724143979,2.354005378800965
Slide15.png,27.0,4.263428,6.332932091265526,1.5387782863845758
Slide21.png,47.0,7.542736000000004,6.231160682277621,1.9639444604270138
Slide35.png,24.0,4.6218979999999865,5.192671928285754,2.0523089521983873
Slide8.png,15.0,3.1998070000000007,4.687782731896016,3.1588909564439223
Slide25.png,26.0,4.297337,6.050258567107956,1.9667828558001017
Slide11.png,40.0,5.9257029999999995,6.75025393611526,2.0385696981780432
Slide40.png,18.0,4.5288800000000045,3.9744925897793677,3.8556703089138833
Slide3.png,37.0,5.8599429999999995,6.314054590633391,2.0348840519571625
Slide7.png,13.0,4.662301999999996,2.7883221636007303,3.5997565527570705
Slide6.png,9.0,2.5498880000000064,3.5295667888158135,2.127648163120352
Slide2.png,26.0,4.880138999999995,5.3277170998613,2.9245947748611822
 Total ,1196.0,211.59457600000002,5.5437721497789045,2.9245947748611822
