ImgName,SacNum,TimeSpent,SacRate,SacAmp
Slide38.png,18.0,3.272835999999996,5.499817283848022,2.059571589264289
Slide5.png,18.0,3.4117309999999996,5.275914191359167,2.577661269653539
Slide28.png,15.0,3.139429000000004,4.777938918191806,3.6064440875618113
Slide18.png,26.0,5.406525999999998,4.809003045578623,4.526046581162678
Slide19.png,22.0,3.9895910000000003,5.514349716549892,3.618472244538672
Slide39.png,24.0,3.745127999999997,6.408325696745217,2.6553048827214565
Slide4.png,14.0,3.433902999999991,4.076993438661499,4.406910431668835
Slide29.png,15.0,3.2449839999999965,4.622518940000941,2.669654635557758
Slide32.png,23.0,4.628572,4.969135188995655,2.9709847541607983
Slide16.png,16.0,3.8451200000000028,4.1611185086551234,4.570402394000109
Slide22.png,11.0,3.6394850000000005,3.02240564255657,5.17724646109698
Slide36.png,16.0,4.239653999999995,3.7738928695596425,3.7519218123484572
Slide26.png,15.0,2.617146000000008,5.7314341653083,2.4351448092446066
Slide12.png,21.0,3.9228409999999987,5.353263107018614,2.3660193113392616
Slide37.png,13.0,3.9229260000000066,3.3138529760693873,3.834005206317662
Slide27.png,21.0,3.7229109999999928,5.640747253963375,3.3076462772661235
Slide13.png,20.0,3.634013999999999,5.5035561227887415,1.938408452476926
Slide33.png,20.0,3.745106999999989,5.34030135854598,2.7657213716190445
Slide17.png,19.0,3.367336000000003,5.64244257181344,3.4847962754220028
Slide23.png,17.0,3.7673600000000005,4.512443727172343,3.4471946113804286
Slide34.png,20.0,3.8618300000000017,5.178891872506037,2.1675763937834995
Slide9.png,9.0,3.6229619999999993,2.4841552298920058,2.6084966733338217
Slide24.png,13.0,3.445025999999998,3.77355642598924,3.954988781933323
Slide10.png,16.0,3.017213,5.302907020485462,2.0538322929309634
Slide41.png,9.0,3.1061380000000063,2.8974887786698407,3.8288210537027925
Slide30.png,18.0,3.1893929999999964,5.643707125462438,3.8636566257676157
Slide14.png,23.0,5.2565040000000005,4.375531722224505,5.829220407334734
Slide20.png,16.0,3.639546000000002,4.396152706958503,4.818935033101603
Slide31.png,14.0,3.4728639999999866,4.031254895095246,3.3146409384923645
Slide15.png,22.0,3.4950959999999975,6.2945338268247895,2.1694158699988293
Slide21.png,22.0,4.045127999999997,5.438641249424002,3.296246250869703
Slide35.png,16.0,3.322857999999993,4.815132033929838,2.594379455000282
Slide8.png,24.0,4.561915000000008,5.260948527098808,3.2555001538908956
Slide25.png,19.0,4.123074999999997,4.608211104576077,4.30080587377137
Slide11.png,22.0,3.911817000000001,5.623984966576912,3.8514551160527657
Slide40.png,10.0,3.3116539999999803,3.0196391289669933,3.3662209467825344
Slide3.png,24.0,4.4341720000000056,5.412509934210935,2.097453311343205
Slide7.png,16.0,3.5895449999999838,4.457389446294745,4.861485159177249
Slide6.png,19.0,3.1284039999999806,6.0733843838583885,1.7463815186607345
Slide2.png,12.0,3.1227530000000043,3.842763100379692,3.9272336429335453
 Total ,708.0,148.35449299999993,4.772005955070169,3.9272336429335453
