ImgName,SacNum,TimeSpent,SacRate,SacAmp
Slide38.png,5.0,3.6228269999999902,1.3801376659719091,8.31683330929131
Slide5.png,11.0,4.484190999999992,2.4530623249544945,2.0702372348601363
Slide39.png,9.0,4.156331000000006,2.165371333515061,3.452486394150721
Slide4.png,9.0,3.60617300000001,2.4957205325423866,5.479802232759677
Slide36.png,0.0,0.18338400000002003,0.0,
Slide26.png,4.0,84.05939199999999,0.04758540247352729,0.45396879981624866
Slide37.png,11.0,4.134168000000005,2.6607530221316567,4.449682652799539
Slide27.png,4.0,3.8451140000000015,1.0402812504388683,1.9212919350990953
Slide33.png,7.0,4.222948999999994,1.6576094099171008,4.1470997340752485
Slide9.png,8.0,3.4729180000000053,2.303538407759696,4.440823470034984
Slide10.png,8.0,3.2895,2.431980544155647,5.456464407166871
Slide41.png,12.0,6.534549999999989,1.8363927125815886,6.235435646915417
Slide35.png,5.0,3.645089000000007,1.3717086194603179,12.56648198859793
Slide8.png,10.0,6.167828000000009,1.621316288327104,7.728883420166349
Slide40.png,7.0,3.8339919999999985,1.8257732410500602,3.8194579815090544
Slide7.png,13.0,5.534345000000001,2.348968125405987,9.563906114076556
Slide6.png,11.0,3.2728820000000125,3.360952212759262,3.3527069609765734
 Total ,134.0,148.06563300000002,1.823597123143804,3.3527069609765734
