,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,120.25,4
1,3-Slide3.PNG,86.25,8
2,3-Slide4.PNG,,0
3,3-Slide5.PNG,252.0,2
4,3-Slide6.PNG,78.4,5
5,3-Slide7.PNG,82.5,2
6,3-Slide8.PNG,33.0,1
7,3-Slide9.PNG,31.5,4
8,3-Slide10.PNG,28.4,5
9,3-Slide11.PNG,20.0,3
10,3-Slide12.PNG,22.0,1
11,3-Slide13.PNG,41.42857142857143,7
12,3-Slide14.PNG,100.0,1
13,3-Slide15.PNG,58.666666666666664,3
14,3-Slide16.PNG,35.5,2
15,3-Slide17.PNG,24.5,4
16,3-Slide18.PNG,71.75,4
17,3-Slide19.PNG,27.0,4
18,3-Slide20.PNG,37.333333333333336,6
19,3-Slide21.PNG,93.16666666666667,6
20,3-Slide22.PNG,29.6,5
21,3-Slide23.PNG,65.4,5
22,3-Slide24.PNG,35.5,2
23,3-Slide25.PNG,32.5,2
24,3-Slide26.PNG,36.666666666666664,6
25,3-Slide27.PNG,44.0,3
26,3-Slide28.PNG,82.66666666666667,3
27,3-Slide29.PNG,,0
28,3-Slide30.PNG,106.5,4
29,3-Slide31.PNG,78.33333333333333,6
30,3-Slide32.PNG,53.166666666666664,6
31,3-Slide33.PNG,147.66666666666666,3
32,3-Slide34.PNG,24.5,4
33,3-Slide35.PNG,97.66666666666667,3
34,3-Slide36.PNG,,0
35,3-Slide37.PNG,69.83333333333333,6
36,3-Slide38.PNG,38.333333333333336,3
37,3-Slide39.PNG,44.0,3
38,3-Slide40.PNG,27.0,1
39,3-Slide41.PNG,99.4,5
40,3-Slide42.PNG,59.2,5
41,3-Slide43.PNG,36.333333333333336,3
42,3-Slide44.PNG,32.666666666666664,3
43,3-Slide45.PNG,,0
44,3-Slide46.PNG,48.25,4
45,3-Slide47.PNG,50.333333333333336,6
46,3-Slide48.PNG,74.0,5
47,3-Slide49.PNG,66.0,1
48,3-Slide50.PNG,277.5,2
49,3-Slide51.PNG,29.333333333333332,3
50,3-Slide52.PNG,26.333333333333332,6
51,3-Slide53.PNG,20.25,4
52,3-Slide54.PNG,29.0,3
53,3-Slide55.PNG,144.0,1
54,3-Slide56.PNG,29.333333333333332,3
55,3-Slide57.PNG,22.8,5
56,3-Slide58.PNG,61.0,2
57,3-Slide59.PNG,48.0,4
58,3-Slide60.PNG,76.85714285714286,14
59,3-Slide61.PNG,46.5,4
