,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,18.0,3
1,3-Slide3.PNG,122.0,1
2,3-Slide4.PNG,,0
3,3-Slide5.PNG,45.0,1
4,3-Slide6.PNG,16.0,1
5,3-Slide7.PNG,45.25,4
6,3-Slide8.PNG,44.75,8
7,3-Slide9.PNG,32.666666666666664,3
8,3-Slide10.PNG,61.8,5
9,3-Slide11.PNG,44.0,3
10,3-Slide12.PNG,60.6,5
11,3-Slide13.PNG,47.666666666666664,6
12,3-Slide14.PNG,155.0,2
13,3-Slide15.PNG,,0
14,3-Slide16.PNG,20.0,3
15,3-Slide17.PNG,74.5,4
16,3-Slide18.PNG,27.0,1
17,3-Slide19.PNG,38.5,6
18,3-Slide20.PNG,80.0,2
19,3-Slide21.PNG,310.5,2
20,3-Slide22.PNG,43.75,4
21,3-Slide23.PNG,167.0,1
22,3-Slide24.PNG,85.5,4
23,3-Slide25.PNG,33.0,2
24,3-Slide26.PNG,27.0,1
25,3-Slide27.PNG,62.8,5
26,3-Slide28.PNG,66.33333333333333,3
27,3-Slide29.PNG,66.0,2
28,3-Slide30.PNG,103.0,3
29,3-Slide31.PNG,69.4,5
30,3-Slide32.PNG,106.25,4
31,3-Slide33.PNG,106.66666666666667,3
32,3-Slide34.PNG,110.5,2
33,3-Slide35.PNG,170.25,4
34,3-Slide36.PNG,39.6,5
35,3-Slide37.PNG,61.0,1
36,3-Slide38.PNG,153.66666666666666,3
37,3-Slide39.PNG,53.166666666666664,6
38,3-Slide40.PNG,,0
39,3-Slide41.PNG,,0
40,3-Slide42.PNG,,0
41,3-Slide43.PNG,,0
42,3-Slide44.PNG,,0
43,3-Slide45.PNG,,0
44,3-Slide46.PNG,,0
45,3-Slide47.PNG,,0
46,3-Slide48.PNG,,0
47,3-Slide49.PNG,30.0,2
48,3-Slide50.PNG,16.0,1
49,3-Slide51.PNG,,0
50,3-Slide52.PNG,,0
51,3-Slide53.PNG,,0
52,3-Slide54.PNG,27.0,1
53,3-Slide55.PNG,,0
54,3-Slide56.PNG,,0
55,3-Slide57.PNG,38.0,1
56,3-Slide58.PNG,49.333333333333336,3
57,3-Slide59.PNG,86.66666666666667,3
58,3-Slide60.PNG,27.0,3
59,3-Slide61.PNG,62.333333333333336,3
