,Image,Saccade Duration,Number of Fixations
0,1-Slide2.PNG,86.375,8
1,1-Slide3.PNG,24.625,8
2,1-Slide4.PNG,94.625,8
3,1-Slide5.PNG,67.58333333333333,12
4,1-Slide6.PNG,76.25,8
5,1-Slide7.PNG,141.0,5
6,1-Slide8.PNG,54.0,14
7,1-Slide9.PNG,90.375,8
8,1-Slide10.PNG,18.0,2
9,1-Slide11.PNG,52.666666666666664,3
10,1-Slide12.PNG,42.55555555555556,9
11,1-Slide13.PNG,22.5,4
12,1-Slide14.PNG,71.7,10
13,1-Slide15.PNG,53.42857142857143,14
14,1-Slide16.PNG,53.708333333333336,24
15,1-Slide17.PNG,39.166666666666664,36
16,1-Slide18.PNG,78.42307692307692,26
17,1-Slide19.PNG,69.80434782608695,46
18,1-Slide20.PNG,83.2,20
19,1-Slide21.PNG,74.625,16
20,1-Slide22.PNG,121.06666666666666,15
21,1-Slide23.PNG,65.3,10
22,1-Slide24.PNG,59.5,12
23,1-Slide25.PNG,137.35,20
24,1-Slide26.PNG,65.66666666666667,21
25,1-Slide27.PNG,35.0,5
26,1-Slide28.PNG,44.083333333333336,12
27,1-Slide29.PNG,41.833333333333336,12
28,1-Slide30.PNG,92.0,6
29,1-Slide31.PNG,71.47368421052632,19
30,1-Slide32.PNG,55.63636363636363,11
31,1-Slide33.PNG,56.666666666666664,9
32,1-Slide34.PNG,71.33333333333333,6
33,1-Slide35.PNG,65.89795918367346,49
34,1-Slide36.PNG,58.357142857142854,14
35,1-Slide37.PNG,52.357142857142854,14
36,1-Slide38.PNG,51.5625,16
37,1-Slide39.PNG,85.125,8
38,1-Slide40.PNG,76.57142857142857,28
