,Image,Saccade Duration,Number of Fixations
0,3-Slide2.PNG,38.0,4
1,3-Slide3.PNG,49.5,6
2,3-Slide4.PNG,58.90909090909091,11
3,3-Slide5.PNG,42.111111111111114,9
4,3-Slide6.PNG,62.1,10
5,3-Slide7.PNG,34.333333333333336,6
6,3-Slide8.PNG,52.55555555555556,9
7,3-Slide9.PNG,29.22222222222222,9
8,3-Slide10.PNG,77.44444444444444,9
9,3-Slide11.PNG,38.6,10
10,3-Slide12.PNG,38.0,3
11,3-Slide13.PNG,30.166666666666668,6
12,3-Slide14.PNG,60.0,4
13,3-Slide15.PNG,48.333333333333336,3
14,3-Slide16.PNG,46.125,8
15,3-Slide17.PNG,123.25,4
16,3-Slide18.PNG,64.25,8
17,3-Slide19.PNG,18.0,2
18,3-Slide20.PNG,61.77777777777778,9
19,3-Slide21.PNG,54.285714285714285,7
20,3-Slide22.PNG,57.25,8
21,3-Slide23.PNG,27.11111111111111,9
22,3-Slide24.PNG,118.22222222222223,9
23,3-Slide25.PNG,27.0,5
24,3-Slide26.PNG,60.166666666666664,6
25,3-Slide27.PNG,100.42857142857143,7
26,3-Slide28.PNG,46.57142857142857,7
27,3-Slide29.PNG,87.16666666666667,6
28,3-Slide30.PNG,77.0,6
29,3-Slide31.PNG,46.714285714285715,7
30,3-Slide32.PNG,65.81818181818181,11
31,3-Slide33.PNG,45.44444444444444,9
32,3-Slide34.PNG,21.5,2
33,3-Slide35.PNG,58.285714285714285,7
34,3-Slide36.PNG,28.75,4
35,3-Slide37.PNG,65.0,5
36,3-Slide38.PNG,38.142857142857146,7
37,3-Slide39.PNG,79.5,4
38,3-Slide40.PNG,35.5,4
39,3-Slide41.PNG,67.66666666666667,6
40,3-Slide42.PNG,80.0,4
41,3-Slide43.PNG,39.2,10
42,3-Slide44.PNG,33.8,10
43,3-Slide45.PNG,34.25,4
44,3-Slide46.PNG,46.5,8
45,3-Slide47.PNG,57.55555555555556,9
46,3-Slide48.PNG,39.0,7
47,3-Slide49.PNG,35.5,12
48,3-Slide50.PNG,77.57142857142857,7
49,3-Slide51.PNG,62.375,8
50,3-Slide52.PNG,20.363636363636363,11
51,3-Slide53.PNG,30.285714285714285,7
52,3-Slide54.PNG,40.857142857142854,7
53,3-Slide55.PNG,30.375,8
54,3-Slide56.PNG,57.166666666666664,6
55,3-Slide57.PNG,51.25,8
56,3-Slide58.PNG,103.57142857142857,7
57,3-Slide59.PNG,79.61538461538461,13
58,3-Slide60.PNG,69.33333333333333,6
59,3-Slide61.PNG,34.4,5
