,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,70.25,4
1,2-Slide3.PNG,27.0,1
2,2-Slide4.PNG,183.0,1
3,2-Slide5.PNG,77.0,2
4,2-Slide6.PNG,27.0,5
5,2-Slide7.PNG,19.0,2
6,2-Slide8.PNG,155.33333333333334,3
7,2-Slide9.PNG,275.0,2
8,2-Slide10.PNG,38.5,2
9,2-Slide11.PNG,68.5,2
10,2-Slide12.PNG,116.0,2
11,2-Slide13.PNG,49.0,1
12,2-Slide14.PNG,66.0,1
13,2-Slide15.PNG,,0
14,2-Slide16.PNG,72.0,1
15,2-Slide17.PNG,24.5,2
16,2-Slide18.PNG,,0
17,2-Slide19.PNG,,0
18,2-Slide20.PNG,108.0,2
19,2-Slide21.PNG,171.66666666666666,3
20,2-Slide22.PNG,103.0,3
21,2-Slide23.PNG,,0
22,2-Slide24.PNG,71.33333333333333,3
23,2-Slide25.PNG,45.6,10
24,2-Slide26.PNG,91.8,5
25,2-Slide27.PNG,35.5,4
26,2-Slide28.PNG,41.0,2
27,2-Slide29.PNG,33.0,2
28,2-Slide30.PNG,72.6,5
29,2-Slide31.PNG,261.0,1
