,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,92.5,4
1,2-Slide4.PNG,103.0,13
2,2-Slide5.PNG,179.58333333333334,12
3,2-Slide7.PNG,152.0,2
4,2-Slide8.PNG,82.75,4
5,2-Slide9.PNG,631.7272727272727,11
6,2-Slide10.PNG,188.9375,16
7,2-Slide11.PNG,115.41666666666667,12
8,2-Slide12.PNG,131.5,14
9,2-Slide13.PNG,144.07407407407408,27
10,2-Slide14.PNG,126.0,4
11,2-Slide16.PNG,389.5,4
12,2-Slide17.PNG,155.33333333333334,3
13,2-Slide19.PNG,1218.4,5
14,2-Slide20.PNG,188.25,4
15,2-Slide25.PNG,2052.0,2
16,2-Slide26.PNG,314.3333333333333,9
17,2-Slide27.PNG,413.77777777777777,9
18,2-Slide28.PNG,1066.0,2
19,2-Slide29.PNG,48.0,3
20,2-Slide30.PNG,657.2727272727273,11
21,2-Slide31.PNG,191.625,8
