,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,17.0,1
1,2-Slide3.PNG,28.0,2
2,2-Slide4.PNG,57.4,5
3,2-Slide5.PNG,38.5,8
4,2-Slide6.PNG,64.25,4
5,2-Slide7.PNG,97.5,2
6,2-Slide8.PNG,59.916666666666664,12
7,2-Slide9.PNG,15.0,2
8,2-Slide10.PNG,71.0,6
9,2-Slide11.PNG,33.0,1
10,2-Slide12.PNG,18.5,4
11,2-Slide13.PNG,,0
12,2-Slide14.PNG,43.57142857142857,7
13,2-Slide15.PNG,24.571428571428573,7
14,2-Slide16.PNG,26.625,8
15,2-Slide17.PNG,102.8,5
16,2-Slide18.PNG,28.75,4
17,2-Slide19.PNG,44.666666666666664,3
18,2-Slide20.PNG,17.0,1
19,2-Slide21.PNG,17.0,1
20,2-Slide22.PNG,37.5,2
21,2-Slide23.PNG,18.0,1
22,2-Slide24.PNG,60.5,2
23,2-Slide25.PNG,104.42857142857143,7
24,2-Slide26.PNG,28.555555555555557,9
25,2-Slide27.PNG,53.55555555555556,9
26,2-Slide28.PNG,27.0,6
27,2-Slide29.PNG,37.833333333333336,6
28,2-Slide30.PNG,41.0,7
29,2-Slide31.PNG,43.0,6
