,Image,Saccade Duration,Number of Fixations
0,2-Slide2.PNG,111.0,1
1,2-Slide3.PNG,47.2,5
2,2-Slide4.PNG,27.0,1
3,2-Slide5.PNG,44.0,1
4,2-Slide6.PNG,16.0,1
5,2-Slide7.PNG,16.0,1
6,2-Slide8.PNG,33.0,1
7,2-Slide9.PNG,38.5,2
8,2-Slide10.PNG,22.0,1
9,2-Slide11.PNG,16.0,1
10,2-Slide12.PNG,30.0,2
11,2-Slide13.PNG,50.0,1
12,2-Slide14.PNG,42.333333333333336,3
13,2-Slide15.PNG,33.0,1
14,2-Slide16.PNG,27.0,1
15,2-Slide17.PNG,38.0,1
16,2-Slide18.PNG,,0
17,2-Slide19.PNG,94.0,1
18,2-Slide20.PNG,,0
19,2-Slide21.PNG,16.0,1
20,2-Slide22.PNG,80.0,2
21,2-Slide23.PNG,24.5,2
22,2-Slide24.PNG,,0
23,2-Slide25.PNG,16.0,1
24,2-Slide26.PNG,99.5,6
25,2-Slide27.PNG,29.4,5
26,2-Slide28.PNG,35.7,10
27,2-Slide29.PNG,27.333333333333332,3
28,2-Slide30.PNG,32.666666666666664,3
29,2-Slide31.PNG,44.0,1
