,Image,Fixation Duration,Saccade Amplitude,Saccade Rate,Time Spent,Number of Fixations
0,4-Slide2.PNG,29.181818181818183,5.0712180426580336,2.5377506266657948,4.7285970000000015,11
1,4-Slide3.PNG,86.73684210526316,2.8834749653193703,4.249526230944322,4.706407000000007,19
2,4-Slide4.PNG,49.44827586206897,4.006053434213218,5.3148148080270605,5.456445999999996,29
3,4-Slide5.PNG,75.7,2.1390588546208136,1.973328492100771,5.067579999999987,10
4,4-Slide6.PNG,74.66666666666667,3.1793665237774875,1.9380810782375608,3.611820000000007,6
5,4-Slide7.PNG,38.90909090909091,3.614195559741215,2.1802024535998448,5.045402999999991,11
6,4-Slide8.PNG,46.7,5.565269115719541,3.266713172783291,3.367298999999999,10
7,4-Slide9.PNG,40.333333333333336,7.946777703748537,1.4661262525299732,2.7282780000000204,3
8,4-Slide10.PNG,28.142857142857142,4.567401410968456,1.9069103570975678,4.195268,7
9,4-Slide11.PNG,87.8,4.884190529189127,3.372471374616267,3.2617029999999994,10
10,4-Slide12.PNG,57.61538461538461,3.8060957674764784,3.137670445542479,4.461909000000001,13
11,4-Slide13.PNG,40.714285714285715,6.191058600749426,3.189343582972369,4.389617999999999,14
12,4-Slide14.PNG,49.44444444444444,5.687495551835476,2.999477491021067,3.333913999999997,9
13,4-Slide15.PNG,67.85714285714286,3.1836841444614716,2.071550312001371,3.8618420000000007,7
14,4-Slide16.PNG,41.875,4.905365916736913,3.0231815785098006,5.623215000000004,16
15,4-Slide17.PNG,41.72222222222222,3.5844029979901,4.539324030567275,3.7450509999999997,18
16,4-Slide18.PNG,52.84615384615385,3.879335778970864,3.1070151622339903,4.184080000000002,13
17,4-Slide19.PNG,64.5,4.633177626313918,2.7687308535772246,5.778821000000003,16
18,4-Slide20.PNG,42.642857142857146,3.789558369979408,3.263667247677144,4.289652999999999,14
19,4-Slide21.PNG,38.44444444444444,7.228012506939943,1.813770142925087,4.962040000000001,9
20,4-Slide22.PNG,45.2,6.1265439547620515,2.0070756105524015,2.989423999999999,5
21,4-Slide23.PNG,65.25,6.147391748070476,2.2708863709490017,7.045707000000009,16
22,4-Slide24.PNG,47.142857142857146,2.3009035282902315,2.1847769656779725,3.6617010000000008,7
23,4-Slide25.PNG,55.76470588235294,4.018432745875445,3.9498731473551962,4.050763000000006,17
24,4-Slide26.PNG,58.705882352941174,1.7261145275507574,4.480572238772685,4.017343999999997,17
25,4-Slide27.PNG,58.77777777777778,8.269335354797816,2.6860964959274303,3.3505869999999995,9
26,4-Slide28.PNG,49.0,4.5252593395472775,3.9866322525383406,3.5117360000000044,13
27,4-Slide29.PNG,60.5,3.692084661443643,4.007404225771312,2.7449190000000088,10
28,4-Slide30.PNG,52.470588235294116,3.125452239713592,3.435687516944758,9.896127000000007,34
29,4-Slide31.PNG,68.25,5.740897276189031,2.677234404960856,3.361678,8
30,4-Slide32.PNG,46.333333333333336,6.1730496565651976,2.32217374039491,4.306309999999998,9
31,4-Slide33.PNG,56.35294117647059,4.838209933305202,3.0360075556108073,5.928838999999993,17
32,4-Slide34.PNG,36.2,3.294472370001475,3.7183411141686884,4.034057000000001,15
33,4-Slide35.PNG,70.14285714285714,3.841874653373458,2.0484451423464383,3.4172260000000243,7
34,4-Slide36.PNG,56.8235294117647,2.574576130499644,4.095625630907047,4.15076999999999,17
35,4-Slide37.PNG,97.2,8.467486289723679,1.6390255927290238,3.0505929999999934,5
36,4-Slide38.PNG,111.88888888888889,4.493488814823286,2.768691087444953,3.611815000000002,9
37,4-Slide39.PNG,35.1,3.957521900100687,3.1029111512421044,3.54505799999999,10
38,4-Slide40.PNG,84.125,4.366842866893606,1.991357508413478,4.017360000000015,8
39,4-Slide41.PNG,26.428571428571427,4.353046503512745,3.0371273634545513,2.634067999999999,7
